CNT;TEMP;PRES;resitance
3756;18.37;1037.32;4095
3757;18.37;1037.18;4095
3758;18.35;1036.87;4095
3759;18.39;1037.09;4095
3760;18.39;1037.09;4095
3761;18.37;1037.05;4095
3762;18.37;1036.91;4095
3763;18.37;1036.77;4095
3764;18.39;1037.23;4095
3765;18.39;1037.09;4095
3766;18.39;1036.95;4095
3767;18.40;1037.27;4095
3768;18.40;1037.27;4095
3769;18.40;1037.41;4095
3770;18.40;1037.27;4095
3771;18.39;1037.09;4095
3772;18.39;1037.09;4095
3773;18.39;1037.23;4095
3774;18.39;1037.36;4095
3775;18.39;1037.23;4095
3776;18.39;1037.23;4095
3777;18.39;1037.23;4095
3778;18.37;1036.91;4095
3779;18.39;1037.36;4095
3780;18.39;1037.09;4095
3781;18.39;1037.09;4095
3782;18.40;1037.41;4095
3783;18.40;1037.13;4095
3784;18.40;1037.27;4095
3785;18.40;1037.13;4095
3786;18.39;1037.23;4095
3787;18.39;1037.23;4095
3788;18.39;1037.23;4095
3789;18.39;1037.09;4095
3790;18.39;1037.09;4095
3791;18.39;1037.09;4095
3792;18.39;1037.23;4095
3793;18.39;1037.09;4095
3794;18.39;1036.95;4095
3795;18.40;1037.27;4095
3796;18.40;1037.27;4095
3797;18.40;1037.13;4095
3798;18.39;-1119.16;4094
3799;18.39;1037.23;4095
3800;18.39;1037.23;4095
3801;18.39;1037.23;4095
3802;18.39;1037.09;4095
3803;18.39;1037.23;4095
3804;18.37;1037.18;4095
3805;18.39;1037.23;4095
3806;18.39;1037.09;4095
3807;18.40;1037.13;4095
3808;18.40;1037.13;4095
3809;18.40;1037.13;4095
3810;18.40;1037.13;4095
3811;18.40;1037.13;4095
3812;18.40;1037.13;4095
3813;18.40;1036.99;4095
3814;18.42;1037.18;4095
3815;18.42;1037.18;4095
3816;18.42;1037.31;4095
3817;18.42;1037.18;4095
3818;18.42;1037.18;4095
3819;18.40;1037.13;4095
3820;18.42;1037.31;4095
3821;18.40;1037.27;4095
3822;18.40;1037.27;4095
3823;18.40;1037.27;4095
3824;18.39;1037.09;4095
3825;18.39;1037.09;4095
3826;18.39;1037.09;4095
3827;18.40;1036.99;4095
3828;18.42;1037.04;4095
3829;18.42;1037.18;4095
3830;18.42;1037.18;4095
3831;18.42;1037.31;4095
3832;18.42;1037.31;4095
3833;18.42;1037.18;4095
3834;18.42;1037.31;4095
3835;18.42;1037.31;4095
3836;18.42;1037.18;4095
3837;18.40;1037.13;4095
3838;18.42;1037.18;4095
3839;18.42;1037.18;4095
3840;18.42;1037.18;4095
3841;18.42;1037.04;4095
3842;18.42;1037.18;4095
3843;18.44;1037.36;4095
3844;18.44;1037.22;4095
3845;18.44;1037.08;4095
3846;18.44;1037.36;4095
3847;18.44;1037.36;4095
3848;18.44;1037.36;4095
3849;18.44;1037.36;4095
3850;18.44;1037.22;4095
3851;18.44;1037.22;4095
3852;18.42;1037.18;4095
3853;18.44;1037.22;4095
3854;18.42;1037.04;4095
3855;18.44;1036.94;4095
3856;18.44;1037.08;4095
3857;18.47;1037.26;4095
3858;18.47;1037.12;4095
3859;18.44;1037.36;4095
3860;18.44;1037.22;4095
3861;18.47;1037.40;4095
3862;18.47;1037.26;4095
3863;18.47;1037.40;4095
3864;18.44;1037.36;4095
3865;18.44;1037.36;4095
3866;18.44;1037.36;4095
3867;18.44;1037.22;4095
3868;18.44;1037.36;4095
3869;18.42;1037.45;4095
3870;18.42;1037.31;4095
3871;18.42;1037.31;4095
3872;18.42;1037.31;4095
3873;18.42;1037.18;4095
3874;18.42;1037.18;4095
3875;18.42;1037.31;4095
3876;18.42;1037.18;4095
3877;18.42;1037.18;4095
3878;18.42;1037.18;4095
3879;18.42;1037.18;4095
3880;18.42;1037.31;4095
3881;18.44;1037.36;4095
3882;18.42;1037.18;4095
3883;18.42;1037.31;4095
3884;18.42;1037.18;4095
3885;18.42;1037.45;4095
3886;18.40;1037.41;4095
3887;18.39;1037.23;4095
3888;18.40;1037.41;4095
3889;18.40;1037.41;4095
3890;18.40;1037.27;4095
3891;18.40;1037.27;4095
3892;18.39;1037.23;4095
3893;18.40;1037.27;4095
3894;18.40;1037.27;4095
3895;18.40;1037.13;4095
3896;18.40;1037.27;4095
3897;18.40;1037.27;4095
3898;18.42;1037.31;4095
3899;18.40;1037.41;4095
3900;18.40;1037.41;4095
3901;18.40;1037.27;4095
3902;18.42;1037.45;4095
3903;18.40;1037.13;4095
3904;18.42;1037.31;4095
3905;18.42;1037.18;4095
3906;18.42;1037.31;4095
3907;18.42;1037.45;4095
3908;18.42;1037.31;4095
3909;18.42;1037.31;4095
3910;18.42;1037.31;4095
3911;18.42;1037.31;4095
3912;18.42;1037.45;4095
3913;18.42;1037.18;4095
3914;18.42;1037.31;4095
3915;18.42;1037.18;4095
3916;18.44;1037.08;4095
3917;18.44;1037.22;4095
3918;18.47;1037.26;4095
3919;18.42;1037.04;4095
3920;18.47;1037.26;4095
3921;18.44;1037.08;4095
3922;18.44;1037.08;4095
3923;18.47;1037.40;4095
3924;18.47;1037.40;4095
3925;18.47;1037.26;4095
3926;18.47;1037.54;4095
3927;18.44;1037.36;4095
3928;18.44;1037.22;4095
3929;18.44;1037.36;4095
3930;18.42;1037.18;4095
3931;18.44;1037.22;4095
3932;18.42;1037.04;4095
3933;18.44;1037.36;4095
3934;18.42;1036.90;4095
3935;18.44;1037.36;4095
3936;18.47;1037.40;4095
3937;18.47;1037.12;4095
3938;18.47;1037.26;4095
3939;18.47;1037.26;4095
3940;18.44;1037.22;4095
3941;18.47;1037.40;4095
3942;18.47;1037.12;4095
3943;18.47;1037.26;4095
3944;18.47;1037.40;4095
3945;18.48;1037.58;4095
3946;18.47;1037.26;4095
3947;18.47;1037.40;4095
3948;18.44;1037.36;4095
3949;18.44;1037.49;4095
3950;18.44;1037.36;4095
3951;18.44;1037.36;4095
3952;18.42;1037.18;4095
3953;18.42;1037.04;4095
3954;18.44;1037.22;4095
3955;18.44;1037.22;4095
3956;18.44;1037.36;4095
3957;18.44;1037.36;4095
3958;18.44;1037.22;4095
3959;18.44;1037.08;4095
3960;18.44;1037.22;4095
3961;18.44;1037.49;4095
3962;18.44;1037.22;4095
3963;18.47;1037.26;4095
3964;18.47;1037.40;4095
3965;18.47;1037.26;4095
3966;18.47;1037.40;4095
3967;18.48;1037.31;4095
3968;18.47;1037.54;4095
3969;18.47;1037.26;4095
3970;18.47;1037.40;4095
3971;18.47;1037.40;4095
3972;18.47;1037.12;4095
3973;18.44;1037.36;4095
3974;18.47;1037.54;4095
3975;18.44;1037.22;4095
3976;18.44;1037.36;4095
3977;18.44;1037.36;4095
3978;18.44;1037.36;4095
3979;18.44;1037.36;4095
3980;18.44;1037.22;4095
3981;18.44;1037.22;4095
3982;18.44;1037.22;4095
3983;18.44;1037.08;4095
3984;18.47;-1119.31;4095
3985;18.47;1037.40;4095
3986;18.48;1037.31;4095
3987;18.47;1037.26;4095
3988;18.47;1037.26;4095
3989;18.48;1037.44;4095
3990;18.47;1037.26;4095
3991;18.47;1037.26;4095
3992;18.48;1037.17;4095
3993;18.47;1037.12;4095
3994;18.48;1037.44;4095
3995;18.50;1037.35;4095
3996;18.50;1037.35;4095
3997;18.50;1037.35;4095
3998;18.50;1037.21;4095
3999;18.50;1037.35;4095
4000;18.50;1037.35;4095
4001;18.50;1037.35;4095
4002;18.50;1037.35;4095
4003;18.50;1037.35;4095
4004;18.50;-1119.39;4095
4005;18.50;1037.35;4095
4006;18.48;1037.31;4095
4007;18.48;1037.31;4095
4008;18.48;1037.03;4095
4009;18.50;1037.35;4095
4010;18.50;1037.21;4095
4011;18.52;1037.25;4095
4012;18.52;1037.39;4095
4013;18.52;1037.53;4095
4014;18.50;1037.21;4095
4015;18.50;1037.49;4095
4016;18.48;1037.31;4095
4017;18.50;1037.35;4095
4018;18.50;1037.35;4095
4019;18.50;1037.49;4095
4020;18.50;1037.49;4095
4021;18.50;1037.35;4095
4022;18.50;1037.49;4095
4023;18.50;1037.35;4095
4024;18.52;1037.53;4095
4025;18.50;1037.35;4095
4026;18.50;1037.35;4095
4027;18.50;1037.49;4095
4028;18.48;1037.31;4095
4029;18.50;1037.62;4095
4030;18.50;1037.62;4095
4031;18.50;1037.35;4095
4032;18.50;1037.35;4095
4033;18.48;1037.31;4095
4034;18.50;1037.35;4095
4035;18.48;1037.58;4095
4036;18.48;1037.44;4095
4037;18.48;1037.31;4095
4038;18.50;1037.49;4095
4039;18.48;1037.31;4095
4040;18.48;1037.31;4095
4041;18.50;1037.35;4095
4042;18.52;1037.39;4095
4043;18.50;1037.07;4095
4044;18.52;1037.25;4095
4045;18.52;1037.39;4095
4046;18.52;1037.12;4095
4047;18.52;1037.12;4095
4048;18.53;1037.44;4095
4049;18.52;1037.39;4095
4050;18.52;1037.25;4095
4051;18.52;1037.39;4095
4052;18.53;-1119.47;4095
4053;18.52;1037.39;4095
4054;18.52;1037.25;4095
4055;18.52;1037.39;4095
4056;18.53;1037.30;4095
4057;18.52;1037.25;4095
4058;18.52;1037.25;4095
4059;18.52;1037.39;4095
4060;18.52;1037.25;4095
4061;18.52;1037.39;4095
4062;18.52;1037.25;4095
4063;18.52;1037.39;4095
4064;18.52;1037.12;4095
4065;18.50;1037.07;4095
4066;18.52;1037.39;4095
4067;18.52;1037.39;4095
4068;18.52;1037.12;4095
4069;18.53;1037.30;4095
4070;18.52;1037.25;4095
4071;18.52;1037.12;4095
4072;18.53;1037.30;4095
4073;18.53;1037.30;4095
4074;18.53;1037.16;4095
4075;18.53;1037.16;4095
4076;18.55;1037.34;4095
4077;18.55;1037.34;4095
4078;18.57;1037.38;4095
4079;18.55;1037.48;4095
4080;18.55;1037.34;4095
4081;18.55;1037.34;4095
4082;18.55;1037.48;4095
4083;18.53;1037.44;4095
4084;18.55;1037.34;4095
4085;18.55;1037.34;4095
4086;18.55;1037.48;4095
4087;18.53;1037.30;4095
4088;18.53;1037.16;4095
4089;18.55;1037.20;4095
4090;18.55;1037.07;4095
4091;18.57;1037.25;4095
4092;18.57;1037.25;4095
4093;18.57;1037.38;4095
4094;18.57;1037.52;4095
4095;18.57;1037.25;4095
4096;18.58;1037.29;4095
4097;18.57;1037.11;4095
4098;18.57;1037.38;4095
4099;18.58;1037.29;4095
4100;18.57;1037.25;4095
4101;18.58;1037.43;4095
4102;18.58;1037.29;4095
4103;18.60;1037.75;4095
4104;18.58;1037.43;4095
4105;18.58;1037.43;4095
4106;18.58;1037.43;4095
4107;18.58;1037.29;4095
4108;18.58;1037.56;4095
4109;18.57;1037.38;4095
4110;18.58;1037.29;4095
4111;18.58;1037.43;4095
4112;18.58;-1119.59;4095
4113;18.58;1037.29;4095
4114;18.58;1037.29;4095
4115;18.58;1037.43;4095
4116;18.57;1037.11;4095
4117;18.58;1037.29;4095
4118;18.58;1037.29;4095
4119;18.58;1037.29;4095
4120;18.60;1037.61;4095
4121;18.58;1037.43;4095
4122;18.60;1037.33;4095
4123;18.60;1037.61;4095
4124;18.60;1037.47;4095
4125;18.58;1037.43;4095
4126;18.60;1037.47;4095
4127;18.60;1037.33;4095
4128;18.58;1037.15;4095
4129;18.60;1037.33;4095
4130;18.60;1037.33;4095
4131;18.62;1037.38;4095
4132;18.62;1037.65;4095
4133;18.60;1037.33;4095
4134;18.60;1037.47;4095
4135;18.60;1037.47;4095
4136;18.60;1037.33;4095
4137;18.60;1037.47;4095
4138;18.60;1037.33;4095
4139;18.60;1037.33;4095
4140;18.60;1037.47;4095
4141;18.60;1037.47;4095
4142;18.60;1037.47;4095
4143;18.60;1037.47;4095
4144;18.60;1037.47;4095
4145;18.60;1037.47;4095
4146;18.60;1037.47;4095
4147;18.60;1037.33;4095
4148;18.60;1037.33;4095
4149;18.60;1037.33;4095
4150;18.60;1037.75;4095
4151;18.60;1037.47;4095
4152;18.60;1037.47;4095
4153;18.60;1037.33;4095
4154;18.60;1037.47;4095
4155;18.58;1037.43;4095
4156;18.58;1037.43;4095
4157;18.58;1037.43;4095
4158;18.58;1037.43;4095
4159;18.58;1037.56;4095
4160;18.58;1037.43;4095
4161;18.57;1037.38;4095
4162;18.58;1037.43;4095
4163;18.58;1037.43;4095
4164;18.57;1037.38;4095
4165;18.57;1037.38;4095
4166;18.58;1037.43;4095
4167;18.58;1037.43;4095
4168;18.58;1037.56;4095
4169;18.58;1037.56;4095
4170;18.58;1037.15;4095
4171;18.58;1037.43;4095
4172;18.58;1037.29;4095
4173;18.58;1037.43;4095
4174;18.57;1037.38;4095
4175;18.60;1037.47;4095
4176;18.58;1037.43;4095
4177;18.58;1037.56;4095
4178;18.60;1037.47;4095
4179;18.58;1037.43;4095
4180;18.58;1037.56;4095
4181;18.58;1037.56;4095
4182;18.58;1037.29;4095
4183;18.58;1037.56;4095
4184;18.58;1037.43;4095
4185;18.58;1037.56;4095
4186;18.60;1037.33;4095
4187;18.60;1037.47;4095
4188;18.60;1037.61;4095
4189;18.58;1037.43;4095
4190;18.60;1037.47;4095
4191;18.60;1037.47;4095
4192;18.60;1037.47;4095
4193;18.58;1037.43;4095
4194;18.60;-1119.62;4095
4195;18.58;1037.56;4095
4196;18.58;1037.56;4095
4197;18.58;1037.43;4095
4198;18.58;1037.70;4095
4199;18.58;1037.56;4095
4200;18.60;1037.47;4095
4201;18.60;1037.33;4095
4202;18.60;1037.33;4095
4203;18.58;1037.43;4095
4204;18.58;1037.29;4095
4205;18.60;1037.61;4095
4206;18.58;1037.29;4095
4207;18.60;1037.61;4095
4208;18.60;1037.47;4095
4209;18.60;1037.61;4095
4210;18.58;1037.43;4095
4211;18.58;1037.43;4095
4212;18.60;1037.47;4095
4213;18.60;1037.33;4095
4214;18.60;1037.47;4095
4215;18.60;1037.19;4095
4216;18.62;1037.51;4095
4217;18.60;1037.47;4095
4218;18.62;1037.38;4095
4219;18.62;1037.51;4095
4220;18.62;1037.38;4095
4221;18.62;1037.79;4095
4222;18.62;1037.65;4095
4223;18.60;1037.47;4095
4224;18.60;1037.47;4095
4225;18.60;1037.47;4095
4226;18.62;1037.38;4095
4227;18.60;1037.47;4095
4228;18.62;1037.51;4095
4229;18.60;1037.33;4095
4230;18.62;1037.51;4095
4231;18.62;1037.51;4095
4232;18.60;1037.47;4095
4233;18.60;1037.33;4095
4234;18.60;1037.47;4095
4235;18.60;1037.33;4095
4236;18.60;1037.47;4095
4237;18.60;1037.47;4095
4238;18.60;1037.47;4095
4239;18.60;1037.47;4095
4240;18.62;1037.38;4095
4241;18.60;1037.47;4095
4242;18.62;1037.51;4095
4243;18.60;1037.33;4095
4244;18.62;1037.51;4095
4245;18.60;1037.33;4095
4246;18.60;1037.33;4095
4247;18.62;1037.38;4095
4248;18.62;1037.65;4095
4249;18.60;1037.33;4095
4250;18.60;1037.47;4095
4251;18.60;1037.33;4095
4252;18.62;1037.65;4095
4253;18.62;1037.38;4095
4254;18.60;1037.47;4095
4255;18.60;1037.61;4095
4256;18.60;1037.19;4095
4257;18.60;1037.33;4095
4258;18.60;1037.47;4095
4259;18.60;1037.61;4095
4260;18.62;1037.65;4095
4261;18.62;1037.51;4095
4262;18.62;1037.51;4095
4263;18.62;1037.51;4095
4264;18.62;1037.38;4095
4265;18.62;1037.38;4095
4266;18.62;1037.38;4095
4267;18.62;1037.38;4095
4268;18.62;1037.38;4095
4269;18.62;1037.51;4095
4270;18.62;1037.51;4095
4271;18.62;1037.38;4095
4272;18.62;1037.38;4095
4273;18.63;1037.56;4095
4274;18.63;1037.42;4095
4275;18.63;1037.42;4095
4276;18.63;1037.28;4095
4277;18.63;1037.42;4095
4278;18.65;1037.46;4095
4279;18.65;1037.46;4095
4280;18.63;1037.42;4095
4281;18.65;1037.46;4095
4282;18.65;1037.60;4095
4283;18.63;1037.42;4095
4284;18.65;1037.60;4095
4285;18.63;1037.42;4095
4286;18.65;1037.32;4095
4287;18.63;1037.28;4095
4288;18.63;1037.42;4095
4289;18.63;1037.42;4095
4290;18.65;1037.60;4095
4291;18.67;1037.51;4095
4292;18.65;1037.46;4095
4293;18.65;1037.60;4095
4294;18.63;1037.42;4095
4295;18.65;1037.46;4095
4296;18.65;1037.46;4095
4297;18.65;1037.46;4095
4298;18.65;1037.32;4095
4299;18.65;1037.46;4095
4300;18.65;1037.46;4095
4301;18.65;1037.46;4095
4302;18.65;1037.60;4095
4303;18.65;1037.32;4095
4304;18.65;1037.60;4095
4305;18.65;1037.60;4095
4306;18.65;1037.32;4095
4307;18.65;1037.46;4095
4308;18.65;1037.46;4095
4309;18.65;1037.60;4095
4310;18.65;1037.46;4095
4311;18.65;1037.46;4095
4312;18.65;1037.60;4095
4313;18.65;1037.60;4095
4314;18.65;1037.60;4095
4315;18.67;1037.51;4095
4316;18.65;1037.19;4095
4317;18.67;1037.37;4095
4318;18.65;1037.46;4095
4319;18.67;1037.51;4095
4320;18.67;1037.51;4095
4321;18.67;1037.51;4095
4322;18.67;1037.51;4095
4323;18.67;1037.64;4095
4324;18.67;1037.64;4095
4325;18.67;1037.51;4095
4326;18.65;1037.46;4095
4327;18.65;1037.46;4095
4328;18.67;1037.51;4095
4329;18.67;1037.64;4095
4330;18.67;1037.51;4095
4331;18.67;1037.51;4095
4332;18.67;1037.37;4095
4333;18.67;1037.64;4095
4334;18.67;-1119.78;4095
4335;18.67;1037.37;4095
4336;18.68;1037.41;4095
4337;18.67;1037.23;4095
4338;18.68;1037.55;4095
4339;18.68;1037.41;4095
4340;18.68;1037.41;4095
4341;18.70;1037.45;4095
4342;18.68;1037.41;4095
4343;18.68;1037.41;4095
4344;18.70;1037.45;4095
4345;18.70;1037.59;4095
4346;18.68;1037.55;4095
4347;18.68;1037.55;4095
4348;18.68;1037.55;4095
4349;18.68;1037.41;4095
4350;18.68;1037.55;4095
4351;18.68;1037.55;4095
4352;18.68;1037.69;4095
4353;18.68;1037.55;4095
4354;18.68;1037.41;4095
4355;18.68;1037.41;4095
4356;18.68;1037.55;4095
4357;18.68;1037.41;4095
4358;18.68;1037.41;4095
4359;18.68;1037.69;4095
4360;18.68;1037.55;4095
4361;18.68;1037.69;4095
4362;18.67;1037.51;4095
4363;18.68;1037.41;4095
4364;18.68;1037.55;4095
4365;18.68;1037.41;4095
4366;18.67;1037.37;4095
4367;18.68;1037.41;4095
4368;18.68;1037.41;4095
4369;18.67;1037.23;4095
4370;18.68;1037.41;4095
4371;18.68;1037.41;4095
4372;18.68;1037.41;4095
4373;18.68;1037.55;4095
4374;18.68;1037.27;4095
4375;18.67;1037.51;4095
4376;18.67;1037.37;4095
4377;18.68;1037.55;4095
4378;18.67;1037.51;4095
4379;18.67;1037.37;4095
4380;18.67;1037.37;4095
4381;18.68;1037.55;4095
4382;18.67;1037.51;4095
4383;18.67;1037.37;4095
4384;18.67;1037.51;4095
4385;18.67;1037.37;4095
4386;18.67;1037.78;4095
4387;18.65;1037.60;4095
4388;18.67;1037.51;4095
4389;18.67;1037.64;4095
4390;18.65;1037.32;4095
4391;18.67;1037.51;4095
4392;18.65;1037.32;4095
4393;18.68;1037.27;4095
4394;18.68;1037.41;4095
4395;18.68;1037.55;4095
4396;18.68;1037.00;4095
4397;18.70;1037.45;4095
4398;18.70;1037.45;4095
4399;18.70;1037.45;4095
4400;18.70;1037.32;4077
4401;18.70;1037.32;4095
4402;18.70;1037.45;4095
4403;18.70;1037.32;4095
4404;18.72;1037.63;4095
4405;18.70;1037.32;4095
4406;18.70;1037.45;4095
4407;18.70;1037.59;4095
4408;18.70;1037.59;4095
4409;18.70;1037.59;4095
4410;18.70;1037.45;4095
4411;18.70;1037.45;4095
4412;18.70;1037.45;4095
4413;18.70;1037.59;4095
4414;18.70;1037.59;4095
4415;18.70;1037.59;4095
4416;18.70;1037.45;4095
4417;18.70;1037.45;4095
4418;18.70;1037.73;4095
4419;18.68;1037.69;4095
4420;18.68;1037.55;4095
4421;18.68;1037.55;4095
4422;18.68;1037.41;4095
4423;18.68;1037.55;4095
4424;18.68;1037.41;4095
4425;18.68;1037.55;4095
4426;18.68;1037.27;4095
4427;18.68;1037.55;4095
4428;18.68;1037.41;4095
4429;18.68;1037.55;4095
4430;18.68;1037.41;4095
4431;18.68;1037.41;4095
4432;18.68;1037.55;4095
4433;18.68;1037.55;4095
4434;18.68;1037.41;4095
4435;18.68;1037.55;4095
4436;18.68;1037.27;4095
4437;18.68;1037.41;4095
4438;18.70;1037.45;4095
4439;18.68;1037.00;4095
4440;18.70;1037.32;4095
4441;18.72;1037.50;4095
4442;18.74;1037.54;4095
4443;18.72;1037.50;4095
4444;18.72;1037.50;4095
4445;18.72;1037.63;4095
4446;18.72;1037.50;4095
4447;18.70;1037.45;4095
4448;18.70;1037.45;4095
4449;18.70;1037.45;4095
4450;18.70;1037.59;4095
4451;18.72;1037.36;4095
4452;18.72;1037.50;4095
4453;18.72;1037.36;4095
4454;18.72;1037.50;4095
4455;18.72;1037.50;4095
4456;18.72;1037.50;4095
4457;18.74;1037.54;4095
4458;18.72;1037.50;4095
4459;18.72;1037.63;4095
4460;18.72;1037.50;4095
4461;18.72;1037.50;4095
4462;18.74;1037.68;4095
4463;18.74;1037.40;4095
4464;18.74;1037.54;4095
4465;18.74;1037.40;4095
4466;18.74;1037.54;4095
4467;18.74;1037.54;4095
4468;18.74;1037.68;4095
4469;18.74;1037.54;4095
4470;18.74;1037.68;4095
4471;18.72;1037.36;4095
4472;18.72;1037.50;4095
4473;18.72;1037.50;4095
4474;18.74;1037.54;4095
4475;18.74;1037.54;4095
4476;18.72;1037.63;4095
4477;18.72;1037.50;4095
4478;18.72;1037.50;4095
4479;18.74;1037.54;4095
4480;18.74;1037.68;4095
4481;18.74;1037.68;4095
4482;18.74;1037.54;4095
4483;18.72;1037.50;4095
4484;18.74;1037.54;4095
4485;18.74;1037.54;4095
4486;18.74;1037.54;4095
4487;18.74;1037.68;4095
4488;18.74;1037.54;4095
4489;18.74;1037.54;4095
4490;18.74;1037.40;4095
4491;18.74;1037.40;4095
4492;18.74;1037.40;4095
4493;18.75;1037.45;4095
4494;18.74;1037.54;4095
4495;18.75;1037.72;4095
4496;18.74;1037.54;4095
4497;18.75;1037.45;4095
4498;18.74;1037.68;4095
4499;18.75;1037.58;4095
4500;18.74;1037.54;4095
4501;18.74;1037.40;4095
4502;18.74;1037.54;4095
4503;18.75;1037.58;4095
4504;18.75;1037.45;4095
4505;18.77;1037.63;4095
4506;18.75;1037.45;4095
4507;18.75;1037.45;4095
4508;18.75;1037.72;4095
4509;18.75;1037.58;4095
4510;18.77;1037.49;4095
4511;18.75;1037.58;4095
4512;18.75;1037.45;4095
4513;18.75;1037.45;4095
4514;18.75;1037.45;4095
4515;18.75;1037.45;4095
4516;18.75;1037.58;4095
4517;18.77;1037.63;4095
4518;18.77;1037.49;4095
4519;18.77;1037.63;4095
4520;18.77;1037.63;4095
4521;18.77;1037.63;4095
4522;18.77;1037.63;4095
4523;18.77;1037.49;4095
4524;18.77;1037.63;4095
4525;18.77;1037.49;4095
4526;18.77;1037.49;4095
4527;18.77;1037.63;4095
4528;18.77;1037.63;4095
4529;18.77;1037.63;4095
4530;18.77;1037.63;4095
4531;18.79;1037.67;4095
4532;18.77;1037.49;4095
4533;18.77;1037.35;4095
4534;18.77;1037.21;4095
4535;18.79;1037.39;4095
4536;18.79;1037.67;4095
4537;18.79;1037.67;4095
4538;18.80;1037.71;4095
4539;18.79;1037.39;4095
4540;18.79;1037.53;4095
4541;18.79;1037.67;4095
4542;18.79;1037.53;4095
4543;18.77;1037.49;4095
4544;18.79;1037.53;4095
4545;18.79;1037.53;4095
4546;18.79;1037.53;4095
4547;18.79;1037.53;4095
4548;18.79;1037.39;4095
4549;18.80;1037.58;4095
4550;18.79;1037.39;4095
4551;18.79;1037.53;4095
4552;18.80;1037.58;4095
4553;18.79;1037.53;4095
4554;18.80;1037.58;4095
4555;18.80;1037.58;4095
4556;18.80;1037.58;4095
4557;18.80;1037.44;4095
4558;18.80;1037.44;4095
4559;18.80;1037.58;4095
4560;18.80;1037.44;4095
4561;18.82;1037.62;4095
4562;18.82;1037.48;4095
4563;18.84;1037.66;4095
4564;18.82;1037.62;4095
4565;18.84;1037.52;4095
4566;18.82;1037.48;4095
4567;18.82;1037.34;4095
4568;18.82;1037.48;4095
4569;18.82;1037.48;4095
4570;18.84;1037.66;4095
4571;18.82;1037.48;4095
4572;18.82;1037.48;4095
4573;18.82;1037.48;4095
4574;18.84;1037.39;4095
4575;18.82;1037.48;4095
4576;18.84;1037.39;4095
4577;18.85;1037.57;4095
4578;18.84;1037.52;4095
4579;18.84;1037.80;4095
4580;18.85;1037.70;4095
4581;18.82;1037.48;4095
4582;18.84;1037.52;4095
4583;18.84;1037.66;4095
4584;18.84;1037.52;4095
4585;18.84;1037.52;4095
4586;18.84;1037.66;4095
4587;18.84;1037.80;4095
4588;18.84;1037.66;4095
4589;18.82;1037.48;4095
4590;18.82;1037.48;4095
4591;18.82;1037.48;4095
4592;18.84;1037.52;4095
4593;18.84;1037.52;4095
4594;18.84;1037.39;4095
4595;18.85;1037.70;4095
4596;18.85;1037.43;4095
4597;18.85;1037.70;4095
4598;18.85;1037.57;4095
4599;18.84;1037.52;4095
4600;18.84;1037.39;4095
4601;18.82;1037.48;4095
4602;18.84;1037.52;4095
4603;18.84;1037.66;4095
4604;18.85;1037.70;4095
4605;18.84;1037.66;4095
4606;18.84;1037.52;4095
4607;18.84;1037.52;4095
4608;18.84;1037.52;4095
4609;18.84;1037.52;4095
4610;18.84;1037.52;4095
4611;18.85;1037.57;4095
4612;18.84;1037.66;4095
4613;18.84;1037.66;4095
4614;18.85;1037.43;4095
4615;18.84;1037.66;4095
4616;18.85;1037.70;4095
4617;18.84;1037.52;4095
4618;18.84;1037.39;4095
4619;18.85;1037.57;4095
4620;18.84;1037.52;4095
4621;18.84;1037.52;4095
4622;18.84;1037.66;4095
4623;18.85;1037.57;4095
4624;18.85;1037.57;4095
4625;18.85;1037.70;4095
4626;18.85;1037.57;4095
4627;18.85;1037.57;4095
4628;18.85;1037.57;4095
4629;18.85;1037.43;4095
4630;18.87;1037.47;4095
4631;18.85;1037.57;4095
4632;18.85;1037.57;4095
4633;18.87;1037.61;4095
4634;18.85;1037.57;4095
4635;18.85;1037.57;4095
4636;18.85;1037.57;4095
4637;18.85;1037.43;4095
4638;18.87;1037.47;4095
4639;18.87;1037.33;4095
4640;18.84;1037.11;4095
4641;18.87;1037.75;4095
4642;18.87;1037.47;4095
4643;18.87;1037.47;4095
4644;18.87;1037.61;4095
4645;18.87;1037.47;4095
4646;18.87;1037.47;4095
4647;18.87;1037.61;4095
4648;18.87;1037.61;4095
4649;18.87;1037.47;4095
4650;18.87;1037.33;4095
4651;18.87;1037.61;4095
4652;18.87;1037.47;4095
4653;18.87;1037.33;4095
4654;18.89;1037.52;4095
4655;18.89;1037.65;4095
4656;18.89;1037.65;4095
4657;18.87;1037.47;4095
4658;18.89;1037.65;4095
4659;18.89;1037.38;4095
4660;18.89;1037.52;4095
4661;18.89;1037.65;4095
4662;18.89;1037.52;4095
4663;18.87;1037.61;4095
4664;18.90;1037.83;4095
4665;18.89;1037.65;4095
4666;18.89;1037.79;4095
4667;18.89;1037.52;4095
4668;18.89;1037.65;4095
4669;18.87;1037.47;4095
4670;18.89;1037.52;4095
4671;18.89;1037.38;4095
4672;18.89;1037.38;4095
4673;18.90;1037.56;4095
4674;18.89;1037.52;4095
4675;18.92;1037.46;4095
4676;18.90;1037.42;4095
4677;18.90;1037.56;4095
4678;18.90;1037.42;4095
4679;18.90;1037.56;4095
4680;18.90;1037.42;4095
4681;18.90;1037.56;4095
4682;18.90;1037.56;4095
4683;18.90;1037.42;4095
4684;18.90;1037.28;4095
4685;18.90;1037.56;4095
4686;18.90;1037.56;4095
